epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,3115.16,1.93302,2.50395,1.20675,1.07601,0.58979,0.36066,0.37028,0.14886,0.59469,0.35558,0.3838,0.13298,2.35678,3.04066,1.46787,1.24903,0.000812,0.000812,0.000812
32,3219.49,1.92971,2.50859,1.20728,1.06809,0.61484,0.37666,0.40865,0.16764,0.63816,0.36495,0.42091,0.15188,2.22009,2.73679,1.39942,1.18462,0.0007724,0.0007724,0.0007724
33,3324.28,1.89166,2.48897,1.17269,1.06701,0.59097,0.36222,0.39336,0.16519,0.63345,0.34504,0.40029,0.13374,2.28876,2.94035,1.4104,1.19597,0.0007328,0.0007328,0.0007328
34,3429.4,1.8885,2.46119,1.17545,1.06427,0.55467,0.32378,0.33798,0.1307,0.58877,0.31742,0.35119,0.12253,2.39341,2.88068,1.58787,1.23972,0.0006932,0.0006932,0.0006932
35,3535.59,1.89481,2.48193,1.16073,1.07127,0.58069,0.35207,0.3759,0.15125,0.58319,0.35441,0.40218,0.14309,2.29697,2.81523,1.48336,1.20652,0.0006536,0.0006536,0.0006536
36,3641.68,1.85545,2.42185,1.14013,1.05546,0.63877,0.37978,0.41449,0.16024,0.63689,0.35675,0.40979,0.13332,2.29612,2.85166,1.38732,1.21318,0.000614,0.000614,0.000614
37,3746.29,1.84707,2.44253,1.129,1.05177,0.578,0.36846,0.37547,0.14911,0.62131,0.35675,0.3939,0.13757,2.34989,2.93826,1.45786,1.23972,0.0005744,0.0005744,0.0005744
38,3851.06,1.84395,2.41858,1.12164,1.05192,0.5766,0.37393,0.40239,0.16318,0.64277,0.35129,0.41692,0.14761,2.29326,2.75026,1.40539,1.18754,0.0005348,0.0005348,0.0005348
39,3954.76,1.83947,2.43857,1.12549,1.04839,0.59715,0.37549,0.39379,0.15787,0.63206,0.3466,0.39503,0.13058,2.33949,2.9795,1.40101,1.21255,0.0004952,0.0004952,0.0004952
40,4058.18,1.83863,2.41925,1.11262,1.04469,0.57364,0.379,0.39699,0.16076,0.65284,0.35753,0.41549,0.14612,2.31633,2.78684,1.41274,1.2229,0.0004556,0.0004556,0.0004556
41,4155.01,1.87777,2.53515,1.15534,1.08917,0.56655,0.36936,0.40091,0.15942,0.58051,0.34934,0.40115,0.13261,2.28056,2.78415,1.42228,1.19151,0.000416,0.000416,0.000416
42,4251.48,1.85301,2.50648,1.14004,1.07897,0.57862,0.38,0.40553,0.16366,0.60988,0.36105,0.40683,0.1404,2.27666,2.84805,1.38602,1.20156,0.0003764,0.0003764,0.0003764
43,4348.58,1.83452,2.48172,1.12531,1.07287,0.58343,0.37228,0.39845,0.16043,0.6227,0.3466,0.39786,0.1363,2.33721,2.85642,1.40682,1.21437,0.0003368,0.0003368,0.0003368
44,4444.99,1.8181,2.48938,1.09639,1.06456,0.60525,0.37666,0.39214,0.16075,0.65351,0.35753,0.40737,0.14207,2.34154,2.91139,1.4173,1.24394,0.0002972,0.0002972,0.0002972
45,4540.26,1.79993,2.481,1.08886,1.05957,0.61887,0.36963,0.40229,0.16547,0.63588,0.36378,0.41972,0.14483,2.33168,2.89116,1.39458,1.23189,0.0002576,0.0002576,0.0002576
46,4636.08,1.80117,2.47975,1.09288,1.06852,0.6039,0.38954,0.4126,0.16947,0.64355,0.3669,0.4282,0.14901,2.32129,2.81453,1.36081,1.22154,0.000218,0.000218,0.000218
47,4730.38,1.78512,2.46718,1.06769,1.05995,0.60456,0.39852,0.42282,0.17116,0.64218,0.37158,0.43196,0.15052,2.29847,2.76119,1.34171,1.21193,0.0001784,0.0001784,0.0001784
48,4826.63,1.78441,2.45263,1.06274,1.05965,0.61805,0.38717,0.41719,0.1663,0.65547,0.35988,0.42073,0.14294,2.33288,2.87283,1.35823,1.22316,0.0001388,0.0001388,0.0001388
49,4923.07,1.7511,2.40921,1.04559,1.04888,0.61886,0.37276,0.4024,0.16144,0.65921,0.35988,0.41744,0.14048,2.39106,3.01993,1.38052,1.2535,9.92e-05,9.92e-05,9.92e-05
50,5019.45,1.75835,2.44246,1.04267,1.04913,0.61996,0.38486,0.41739,0.16835,0.67382,0.36261,0.4263,0.14801,2.34184,2.85319,1.3494,1.2324,5.96e-05,5.96e-05,5.96e-05
