epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,1475.06,2.03925,2.49755,1.4414,1.08712,0.534,0.42785,0.43307,0.16901,0.46501,0.41007,0.40551,0.13547,2.07396,2.3091,1.38289,1.09574,0.0010892,0.0010892,0.0010892
25,1536.86,2.01607,2.46604,1.4374,1.08095,0.54946,0.43941,0.44589,0.17674,0.48192,0.39052,0.40007,0.14253,1.99687,2.24326,1.36324,1.07075,0.0010496,0.0010496,0.0010496
26,1600.17,2.00087,2.43832,1.40742,1.06996,0.53094,0.44089,0.42957,0.17275,0.46054,0.41067,0.4094,0.14633,2.03996,2.28664,1.38706,1.08044,0.00101,0.00101,0.00101
27,1663.09,2.0405,2.51643,1.42434,1.07793,0.54192,0.44237,0.44469,0.18192,0.45633,0.3923,0.39061,0.13676,1.93578,2.20511,1.38434,1.0448,0.0009704,0.0009704,0.0009704
28,1726.58,2.00301,2.50135,1.38185,1.06679,0.53009,0.42883,0.42427,0.14838,0.5007,0.35881,0.38964,0.11821,2.22227,2.42763,1.42059,1.11401,0.0009308,0.0009308,0.0009308
29,1789.4,1.98728,2.47312,1.36517,1.06628,0.55076,0.43348,0.44402,0.16528,0.47161,0.36178,0.38723,0.12789,2.13179,2.28248,1.3557,1.08864,0.0008912,0.0008912,0.0008912
30,1853.15,1.95579,2.40953,1.35732,1.05392,0.57016,0.48,0.4733,0.18587,0.53144,0.44741,0.46026,0.1541,1.99281,2.23487,1.30211,1.063,0.0008516,0.0008516,0.0008516
31,1915.06,1.97623,2.4163,1.35249,1.06157,0.54644,0.47048,0.45905,0.18209,0.50268,0.42756,0.43922,0.15167,2.04256,2.27484,1.30779,1.06503,0.000812,0.000812,0.000812
32,1977.32,1.95802,2.39272,1.34997,1.05931,0.543,0.44464,0.44376,0.17879,0.47395,0.37926,0.39415,0.13135,2.02117,2.31752,1.32927,1.06188,0.0007724,0.0007724,0.0007724
33,2040.04,1.9071,2.36515,1.3179,1.04357,0.54768,0.44978,0.45676,0.17846,0.42743,0.42004,0.40249,0.12386,2.03625,2.36294,1.34098,1.07561,0.0007328,0.0007328,0.0007328
34,2101.83,1.92146,2.35744,1.31624,1.04277,0.57669,0.48119,0.48765,0.1864,0.5519,0.38756,0.43778,0.14472,2.04337,2.40336,1.27649,1.07573,0.0006932,0.0006932,0.0006932
35,2164.89,1.90406,2.36241,1.28502,1.03793,0.57666,0.47665,0.48422,0.20169,0.52815,0.43852,0.4649,0.16979,1.93225,2.18007,1.28421,1.05165,0.0006536,0.0006536,0.0006536
36,2226.59,1.90905,2.35795,1.29702,1.04161,0.55942,0.47367,0.47404,0.1936,0.51587,0.42341,0.4449,0.15444,1.96417,2.19416,1.28033,1.06304,0.000614,0.000614,0.000614
37,2289.91,1.89707,2.31541,1.27815,1.03387,0.52446,0.4397,0.43496,0.15336,0.45454,0.35141,0.38007,0.11648,2.22902,2.5079,1.34266,1.116,0.0005744,0.0005744,0.0005744
38,2351.96,1.90366,2.36969,1.28512,1.03838,0.52226,0.44343,0.4389,0.16633,0.43885,0.38815,0.38522,0.12493,2.09426,2.32254,1.41987,1.07703,0.0005348,0.0005348,0.0005348
39,2414.13,1.86254,2.32162,1.27229,1.03098,0.52922,0.45719,0.45905,0.17759,0.52231,0.37007,0.4132,0.13663,2.06973,2.37976,1.29114,1.07989,0.0004952,0.0004952,0.0004952
40,2476.03,1.88272,2.31903,1.27815,1.03302,0.55618,0.47526,0.47714,0.19058,0.46663,0.42222,0.42322,0.14937,1.98873,2.29094,1.29628,1.05983,0.0004556,0.0004556,0.0004556
41,2534.26,1.87246,2.3469,1.29417,1.05285,0.5718,0.47585,0.47505,0.19959,0.51607,0.43674,0.45861,0.17053,1.94627,2.14579,1.31306,1.04307,0.000416,0.000416,0.000416
42,2590.26,1.83968,2.28022,1.26957,1.04418,0.55261,0.46607,0.46493,0.18916,0.49753,0.42163,0.43955,0.15364,2.00002,2.20276,1.33236,1.06507,0.0003764,0.0003764,0.0003764
43,2646.66,1.8436,2.29573,1.25894,1.04005,0.58993,0.50874,0.50468,0.21054,0.53491,0.45096,0.46678,0.17019,1.93668,2.16879,1.23914,1.047,0.0003368,0.0003368,0.0003368
44,2702.4,1.8099,2.25176,1.22234,1.03293,0.59749,0.49274,0.49949,0.20649,0.55918,0.43585,0.46406,0.16579,1.94107,2.22599,1.2197,1.04607,0.0002972,0.0002972,0.0002972
45,2758.04,1.79007,2.18385,1.21261,1.03296,0.60224,0.52668,0.52624,0.22445,0.57369,0.464,0.49346,0.19441,1.88915,2.03808,1.21042,1.03591,0.0002576,0.0002576,0.0002576
46,2813.86,1.7721,2.18331,1.18585,1.02716,0.61121,0.49926,0.51463,0.21621,0.55334,0.44859,0.48161,0.17975,1.89459,2.10462,1.2262,1.03833,0.000218,0.000218,0.000218
47,2869.67,1.75023,2.14326,1.18248,1.02625,0.60262,0.49785,0.50676,0.21281,0.56524,0.4477,0.4788,0.18161,1.90734,2.13656,1.21268,1.0417,0.0001784,0.0001784,0.0001784
48,2926.17,1.73149,2.11565,1.16481,1.0169,0.60739,0.504,0.5131,0.21604,0.56324,0.44973,0.4869,0.18358,1.90966,2.12573,1.20909,1.03989,0.0001388,0.0001388,0.0001388
49,2982.26,1.71935,2.0806,1.14888,1.00939,0.60839,0.52237,0.52895,0.22482,0.56559,0.46933,0.49828,0.18754,1.87898,2.09037,1.18657,1.02837,9.92e-05,9.92e-05,9.92e-05
50,3038.12,1.69846,2.09641,1.14675,1.0079,0.61508,0.51852,0.53663,0.23051,0.56528,0.4739,0.50847,0.19612,1.85063,2.03971,1.1795,1.02227,5.96e-05,5.96e-05,5.96e-05
